"year","iso3","country","variable","mean_annual_climate_value","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","malaria_value","malaria_upperCI","malaria_lowerCI","refugee_type","num_refugee_persons","urban_perc"
2009,"VEN"," Venezuela","mean_temp_celcius",26.1274583333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000589954238914,0.000673773655025,0.000517048235136,"Internally displaced persons (IDPs)",0,88.057
2009,"VEN"," Venezuela","mean_temp_celcius",26.1274583333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000589954238914,0.000673773655025,0.000517048235136,"Returned IDPs",0,88.057
2009,"VEN"," Venezuela","mean_temp_celcius",26.1274583333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000589954238914,0.000673773655025,0.000517048235136,"Stateless persons",0,88.057
2009,"VEN"," Venezuela","mean_temp_celcius",26.1274583333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000589954238914,0.000673773655025,0.000517048235136,"Others of concern",0,88.057
2009,"VEN"," Venezuela","mean_temp_celcius",26.1274583333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000589954238914,0.000673773655025,0.000517048235136,"Total Population",215702,88.057
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Refugees (incl. refugee-like situations)",4,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Asylum-seekers (pending cases)",0,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Returned refugees",0,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Internally displaced persons (IDPs)",0,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Returned IDPs",0,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Stateless persons",0,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Others of concern",0,24.286
2009,"VUT"," Vanuatu","mean_temp_celcius",24.2381916666667,6,"Incidence",30,"Vanuatu",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.015344314004,0.0174106199715,0.0135064802634,"Total Population",4,24.286
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Refugees (incl. refugee-like situations)",170854,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Asylum-seekers (pending cases)",1366,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Returned refugees",368,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Internally displaced persons (IDPs)",250000,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Returned IDPs",0,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Stateless persons",0,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Others of concern",0,31.194
2009,"YEM"," Yemen","mean_temp_celcius",24.343275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00696401462996,0.00831231440305,0.00580166059006,"Total Population",422588,31.194
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Refugees (incl. refugee-like situations)",6434,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Asylum-seekers (pending cases)",30,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Returned refugees",0,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Internally displaced persons (IDPs)",351907,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Returned IDPs",3366,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Stateless persons",0,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Others of concern",838250,23.737
2010,"AFG"," Afghanistan","mean_temp_celcius",14.1058741666667,6,"Incidence",160,"Afghanistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00182486921572,0.00225287791557,0.00147893080152,"Total Population",1199987,23.737
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Refugees (incl. refugee-like situations)",15155,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Asylum-seekers (pending cases)",4241,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Returned refugees",0,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Internally displaced persons (IDPs)",0,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Returned IDPs",0,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Stateless persons",0,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Others of concern",0,59.783
2010,"AGO"," Angola","mean_temp_celcius",22.4231416666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0196137912164,0.0250300833183,0.0144787866124,"Total Population",19396,59.783
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",3276,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",947,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,90.849
2010,"ARG"," Argentina","mean_temp_celcius",14.3643108333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",4223,90.849
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,26.238
2010,"ATG"," Antigua and Barbuda","mean_rainfall_mm",259.453533333333,6,"Incidence",105,"Antigua and Barbuda",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",0,26.238
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",21805,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",3760,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",15,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,85.182
2010,"AUS"," Australia","mean_temp_celcius",21.6855583333333,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",25580,85.182
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",42630,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",25625,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",69,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",401,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,57.399
2010,"AUT"," Austria","mean_temp_celcius",6.35719166666667,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",68725,57.399
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",17892,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",18288,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",5,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",691,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,97.651
2010,"BEL"," Belgium","mean_temp_celcius",9.36108416666667,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",36876,97.651
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Refugees (incl. refugee-like situations)",7139,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Asylum-seekers (pending cases)",101,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Returned refugees",47,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Internally displaced persons (IDPs)",0,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Returned IDPs",0,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Stateless persons",0,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Others of concern",0,43.093
2010,"BEN"," Benin","mean_temp_celcius",28.31595,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0692640075872,0.0843314869586,0.0564274339882,"Total Population",7287,43.093
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Refugees (incl. refugee-like situations)",229253,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Asylum-seekers (pending cases)",0,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Returned refugees",0,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Internally displaced persons (IDPs)",0,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Returned IDPs",0,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Stateless persons",0,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Others of concern",0,30.462
2010,"BGD"," Bangladesh","mean_temp_celcius",26.1127666666667,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000357207864538,0.000449688549595,0.000280001019548,"Total Population",229253,30.462
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",5530,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",1412,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,72.302
2010,"BGR"," Bulgaria","mean_rainfall_mm",63.45145,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",6942,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",5530,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",1412,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,72.302
2010,"BGR"," Bulgaria","mean_temp_celcius",11.8610683333333,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",6942,72.302
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",165,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",69,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,88.634
2010,"BHR"," Bahrain","mean_rainfall_mm",2.40302916666667,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",234,88.634
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Refugees (incl. refugee-like situations)",2986,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Asylum-seekers (pending cases)",249,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Returned refugees",111,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Internally displaced persons (IDPs)",0,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Returned IDPs",0,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Stateless persons",0,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Others of concern",0,62.412
2010,"BWA"," Botswana","mean_temp_celcius",22.616075,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000248737741706,0.000299244797661,0.000206845508285,"Total Population",3346,62.412
